message,label
"greendao-annotations\src\main\java\org\greenrobot\greendao\annotation\Generated.java","Source Code"
"greendao-api\src\main\java\org\greenrobot\greendao\annotation\apihint\Internal.java","Source Code"
"DaoCore\src\main\Java\de\greenrobot\dao\query\AbstractQuery.java","Source Code"
"tests\DaoTestPerformance\src\androidTest\java\org\greenrobot\greendao\performance\PerformanceTestNotNull.java","Tests"
"DaoCore\src\main\Java\de\greenrobot\dao\async\AsyncOperation.java","Source Code"
"DaoTestPerformance\src\androidTest\java\de\greenrobot\daotest\performance\PerformanceTest.java","Tests"
"DaoTestBase\src\main\java\de\greenrobot\daotest\StringKeyValueEntityDao.java","Tests"
"DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\customtype\MyTimestampConverter.java","Tests"
"DaoCore\src\main\java\de\greenrobot\dao\identityscope\IdentityScope.java","Source Code"
"DaoTest\src-gen\de\greenrobot\dao\test\AbcdefEntity.java","Tests"
"DaoGenerator\src-template\standard\dao-master.ftl","Resources"
"greendao-annotations\src\main\java\org\greenrobot\greendao\annotation\Entity.java","Source Code"
"DaoTest\src\de\greenrobot\daotest\LongHashMapTest.java","Tests"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\query\CountQueryThreadLocalTest.java","Tests"
"DaoExample\default.properties","Configuration"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\performance\PerformanceTestNotNullIdentityScope.java","Tests"
"DaoTestBase\src\main\java\de\greenrobot\daotest\DaoSession.java","Tests"
"DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\entity\RelationEntityTestIdentityScope.java","Tests"
"DaoGenerator\java-formater.xml","Configuration"
"PerformanceTests\Parse\src\main\java\de\greenrobot\performance\parse\DaoLog.java","Tests"
"DaoCore\src\main\java\de\greenrobot\dao\async\AsyncSession.java","Source Code"
"tests\DaoTestEntityAnnotation\src\main\java\org\greenrobot\greendao\entityannotation\Note.java","Tests"
"DaoCore\src\main\java\de\greenrobot\dao\query\DeleteQuery.java","Source Code"
"DaoTest\src\de\greenrobot\dao\test\QueryBuilderAndOrTest.java","Tests"
"DaoTest\src\de\greenrobot\daotest\customtype\MyTimestamp.java","Tests"
"DaoTest\src\de\greenrobot\daotest\performance\IndexedStringPerformanceTest.java","Tests"
"DaoGenerator\src-template\standard\entity.ftl","Resources"
"DaoExample\src\main\java\de\greenrobot\daoexample\DaoSession.java","Tests"
"tests\DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\SimpleEntityNotNullDao.java","Tests"
"DaoTestBase\src\main\java\de\greenrobot\daotest2\specialdao\RelationSource2Dao.java","Tests"
"DaoTest\src\main\java\de\greenrobot\daotest2\ToManyTarget2.java","Tests"
"DaoBase\src\de\greenrobot\dao\CloseableListIterator.java","Source Code"
"DaoTest\src\test\java\de\greenrobot\dao\unittest\MinimalEntity.java","Tests"
"DaoTest\src-gen\de\greenrobot\testdao\DaoMaster.java","Tests"
"DaoCore\src\de\greenrobot\dao\database\AndroidSQLiteStatement.java","Source Code"
"DaoTest\default.properties","Configuration"
"DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\customtype\IntegerListConverter.java","Tests"
"DaoTest\src\test\java\org\greenrobot\greendao\unittest\DaoSession.java","Tests"
"tests\DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\SqliteMasterDao.java","Tests"
"DaoCore\LICENSE","Documentation"
"DaoCore\src\main\java\org\greenrobot\greendao\rx\RxDao.java","Source Code"
"gradle.properties","Configuration"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\entity\ToManyEntityTest.java","Tests"
"DaoCore\.settings\org.eclipse.jdt.core.prefs","Configuration"
"DaoCore\src\main\Java\de\greenrobot\dao\identityscope\IdentityScopeObject.java","Source Code"
"examples\DaoExample\src\main\AndroidManifest.xml","Configuration"
"DaoCore\src\main\Java\de\greenrobot\dao\query\CountQuery.java","Source Code"
"DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\AutoincrementEntity.java","Tests"
"images\objectbox-logo.png","Resources"
"DaoTest\src\main\java\de\greenrobot\daotest\ExtendsImplementsEntityDao.java","Tests"
"DaoTest\src\androidTest\java\de\greenrobot\encryption\EncryptedDbUtils.java","Tests"
"tests\DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\entity\AnActiveEntityTest.java","Tests"
"DaoExample\src\main\res\values\strings.xml","Resources"
"DaoCore\src\main\Java\de\greenrobot\dao\query\Query.java","Source Code"
"PerformanceTests\Sqlite\src\androidTest\java\de\greenrobot\performance\sqlite\SimpleEntityNotNullHelper.java","Tests"
"DaoCore\src\de\greenrobot\dao\query\AbstractQueryWithLimit.java","Source Code"
"DaoCore\src\main\java\org\greenrobot\greendao\annotation\JoinOn.java","Source Code"
"DaoTest\src\main\AndroidManifest.xml","Configuration"
"DaoCore\src\main\java\org\greenrobot\greendao\query\AbstractQueryWithLimit.java","Source Code"
"DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\AbcdefEntity.java","Tests"
"tests\DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\DeadlockPreventionTest.java","Tests"
"tests\DaoTest\src\main\AndroidManifest.xml","Configuration"
"DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\entity\AnActiveEntityTest.java","Tests"
"DaoCore\src\main\java\org\greenrobot\greendao\annotations\Column.java","Source Code"
"DaoCore\src\main\java\org\greenrobot\greendao\query\WhereCondition.java","Source Code"
"tests\DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\AnActiveEntityDao.java","Tests"
"DaoGenerator\src\de\greenrobot\daogenerator\DaoGenerator.java","Source Code"
"DaoTest\src\main\java\de\greenrobot\daotest2\specialdao\RelationSource2Dao.java","Tests"
"DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\entity\AutoincrementEntityTest.java","Tests"
"PerformanceTests\ActiveAndroid\src\androidTest\java\de\greenrobot\performance\activeandroid\PerformanceTestActiveAndroid.java","Tests"
"DaoCore\src\main\java\de\greenrobot\dao\query\CloseableListIterator.java","Source Code"
"DaoCore\src\de\greenrobot\dao\AbstractDao.java","Source Code"
"DaoTest\src-gen\de\greenrobot\daotest\ToManyEntity.java","Tests"
"greendao-annotations\src\main\java\org\greenrobot\greendao\annotation\ToMany.java","Source Code"
"DaoTest\src-gen\de\greenrobot\daotest2\ToManyTarget2.java","Tests"
"DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\SpecialNamesEntity.java","Tests"
"DaoExampleGenerator\src\de\greenrobot\daogenerator\gentest\ExampleDaoGenerator.java","Tests"
"PerformanceTestRealm\src\androidTest\java\de\greenrobot\performance\realm\PerformanceTestRealm.java","Tests"
"DaoExample\src\main\java\org\greenrobot\greendao\example\NoteType.java","Source Code"
"DaoTestPerformance\src\androidTest\java\org\greenrobot\greendao\performance\Benchmark.java","Tests"
"DaoExampleGenerator\lib\greenDAO-generator-javadoc.jar","Configuration"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\query\LazyListTest.java","Tests"
"tests\DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\entity\TransactionTest.java","Tests"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\query\DeleteQueryTest.java","Tests"
"DaoCore\src\main\java\de\greenrobot\dao\test\AbstractDaoTestSinglePk.java","Tests"
"tests\DaoTestEntityAnnotation\src\main\java\org\greenrobot\greendao\entityannotation\NoteTypeConverter.java","Tests"
"greendao-annotations\build.gradle","Configuration"
"DaoExample\src\main\java\org\greenrobot\greendao\example\NotesAdapter.java","Source Code"
"DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\SpecialNamesEntityDao.java","Tests"
"DaoCore\src\main\Java\de\greenrobot\dao\query\CursorQuery.java","Source Code"
"DaoGenerator\src\org\greenrobot\greendao\generator\Query.java","Source Code"
"PerformanceTestOrmLite\src\de\greenrobot\performance\ormlite\PerformanceTestOrmLite.java","Tests"
"examples\DaoExample\src\main\java\org\greenrobot\greendao\example\NoteActivity.java","Source Code"
"DaoCore\src\main\java\de\greenrobot\dao\identityscope\IdentityScopeType.java","Source Code"
"DaoCore\src\de\greenrobot\dao\internal\DaoConfig.java","Source Code"
"DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\entity\SqliteMasterTest.java","Tests"
"DaoCore\src\main\java\org\greenrobot\greendao\annotation\Column.java","Source Code"
"PerformanceTestOrmLite\build.gradle","Configuration"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\entity\IndexedStringEntityTest.java","Tests"
"DaoCore\src\main\java\org\greenrobot\greendao\annotation\JoinProperty.java","Source Code"
"DaoExampleGenerator\.settings\org.eclipse.core.resources.prefs","Configuration"
"DaoCore\src\de\greenrobot\dao\SqlUtils.java","Source Code"
"DaoExampleGenerator\.project","Configuration"
"DaoTest\src\main\java\de\greenrobot\daotest\AutoincrementEntityDao.java","Tests"
"DaoTestBase\src\main\java\de\greenrobot\daotest\CustomTypeEntity.java","Tests"
"DaoTest\src-gen\de\greenrobot\daotest\RelationEntityDao.java","Tests"
"DaoBase\.project","Configuration"
"DaoTestBase\src\main\java\de\greenrobot\daotest2\dao\DaoMaster.java","Tests"
"DaoGenerator\src\org\greenrobot\greendao\generator\Index.java","Source Code"
"PerformanceTests\Common\build.gradle","Configuration"
"DaoGenerator\lib\freemarker.jar","Configuration"
"DaoTest\src\de\greenrobot\daotest\entity\AnActiveEntityMultithreadingTest.java","Tests"
"DaoTestBase\src\main\java\org\greenrobot\greendao\daotest2\KeepEntity.java","Tests"
"tests\DaoTestEntityAnnotation\src\androidTest\java\org\greenrobot\greendao\test\entityannotation\OrderTest.java","Tests"
"DaoTest\src\de\greenrobot\daotest\async\BasicAsyncTest.java","Tests"
"DaoCore\src\main\java\org\greenrobot\greendao\rx\RxTransaction.java","Source Code"
"DaoTest\src\de\greenrobot\daotest2\entity\KeepEntityTest.java","Tests"
"tests\DaoTestBase\src\main\java\org\greenrobot\greendao\daotest2\specialdao\RelationSource2Dao.java","Tests"
"DaoTest\src\de\greenrobot\daotest\DaoSessionTest.java","Tests"
"PerformanceTestActiveAndroid\src\androidTest\java\de\greenrobot\performance\activeandroid\SimpleEntityNotNull.java","Tests"
"DaoExample\src-gen\de\greenrobot\daoexample\Order.java","Source Code"
"DaoTest\src-gen\de\greenrobot\daotest2\DaoSession.java","Tests"
"PerformanceTests\Couchbase\src\androidTest\java\de\greenrobot\performance\couchbase\PerformanceTestCouchbase.java","Tests"
"DaoTest\src\de\greenrobot\daotest\entity\TestEntityTestBase.java","Tests"
"DaoCore\src\main\Java\de\greenrobot\dao\query\AbstractQueryData.java","Source Code"
"examples\RxDaoExample\src\main\java\org\greenrobot\greendao\rxexample\MainActivity.java","Source Code"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\DaoSessionConcurrentTest.java","Tests"
"tests\DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\query\CursorQueryTest.java","Tests"
"DaoGenerator\mybuild.xml","Configuration"
"DaoCore\src\main\java\org\greenrobot\greendao\annotations\Generated.java","Source Code"
"DaoTest\src\de\greenrobot\dao\test\ReflectionPerformaceTest.java","Tests"
"DaoCore\src\de\greenrobot\dao\test\DbTest.java","Tests"
"DaoBase\src\de\greenrobot\dao\ActiveEntity.java","Source Code"
"DaoTest\src\main\java\de\greenrobot\daotest\IndexedStringEntity.java","Tests"
"DaoCore\src\de\greenrobot\dao\identityscope\IdentityScopeLong.java","Source Code"
"DaoTest\src\de\greenrobot\dao\test\SimpleQueryBuilderTest.java","Tests"
"DaoTest\src\de\greenrobot\daotest\SimpleEntityTest.java","Tests"
"examples\DaoExample\src\main\res\mipmap-xxhdpi\ic_launcher.png","Resources"
"DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\encrypted\EncryptedDatabaseOpenHelperTest.java","Tests"
"DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\SqliteMaster.java","Tests"
"DaoGenerator\src\org\greenrobot\greendao\generator\Property.java","Source Code"
"DaoCore\src\de\greenrobot\dao\async\AsyncOperationExecutor.java","Source Code"
"DaoTest\src\de\greenrobot\daotest\entity\AnActiveEntityTest.java","Tests"
"DaoTest\src\test\java\org\greenrobot\greendao\unittest\MinimalEntityDao.java","Tests"
"tests\DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\query\QueryBuilderAndOrTest.java","Tests"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\query\QueryForThreadTest.java","Tests"
"DaoTest\src\de\greenrobot\daotest\entity\TestEntityTest.java","Tests"
"tests\DaoTestEntityAnnotation\src\androidTest\java\org\greenrobot\greendao\test\entityannotation\NotNullThingTest.java","Tests"
"DaoGenerator\src\de\greenrobot\daogenerator\ToMany.java","Source Code"
"DaoCore\src\main\Java\de\greenrobot\dao\DaoException.java","Source Code"
"PerformanceTests\Firebase\src\androidTest\java\de\greenrobot\performance\firebase\IndexedStringEntity.java","Tests"
"DaoCore\src\de\greenrobot\dao\AbstractQuery.java","Source Code"
"DaoExample\res\drawable-hdpi\icon.png","Resources"
"tests\DaoTest\src\test\java\org\greenrobot\greendao\unittest\MinimalEntityTest.java","Tests"
"DaoCore\src\main\java\de\greenrobot\dao\internal\FastCursor.java","Source Code"
"examples\RxDaoExample\src\main\java\org\greenrobot\greendao\rxexample\Note.java","Source Code"
"DaoCore\src\de\greenrobot\dao\identityscope\IdentityScopeObject.java","Source Code"
"DaoTest\src\de\greenrobot\daotest\DeadlockPreventionTest.java","Tests"
"DaoGenerator\src-template\dao.ftl","Resources"
"DaoTest\src\de\greenrobot\daotest\entity\RelationEntityTestIdentityScope.java","Tests"
"DaoTest\src\de\greenrobot\daotest\query\CountQueryTest.java","Tests"
"DaoCore\src\de\greenrobot\dao\Command.java","Source Code"
"examples\DaoExample\src\androidTest\Java\org\greenrobot\greendao\example\NoteTest.java","Tests"
"DaoCore\src\main\java\org\greenrobot\greendao\test\AbstractDaoTestSinglePk.java","Tests"
"DaoCore\src\de\greenrobot\dao\query\Join.java","Source Code"
"DaoCore\src\main\Java\de\greenrobot\dao\AbstractDaoMaster.java","Source Code"
"DaoTest\src\main\java\de\greenrobot\daotest\CustomTypeEntityDao.java","Tests"
"DaoTest\src\main\java\de\greenrobot\daotest\StringKeyValueEntityDao.java","Tests"
"DaoTest\src\de\greenrobot\daotest\entity\RelationEntityTest.java","Tests"
"DaoTestBase\src\main\java\de\greenrobot\daotest\TestSuperclass.java","Tests"
"DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\ExtendsImplementsEntityDao.java","Tests"
"DaoTestPerformance\src\androidTest\java\de\greenrobot\daotest\performance\PerformanceTestNotNullIdentityScope.java","Tests"
"DaoCore\src\main\java\org\greenrobot\greendao\test\AbstractDaoTestStringPk.java","Tests"
"tests\DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\JoinManyToDateEntity.java","Tests"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\entity\StringKeyValueEntityIdentityScopeTest.java","Tests"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\query\DeleteQueryThreadLocalTest.java","Tests"
"DaoExample\src\main\java\de\greenrobot\daoexample\Customer.java","Source Code"
"tests\DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\TreeEntity.java","Tests"
"DaoTestBase\src\main\java\de\greenrobot\daotest\AutoincrementEntityDao.java","Tests"
"DaoCore\src\main\java\org\greenrobot\greendao\test\DbTest.java","Tests"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\entity\AnActiveEntityTest.java","Tests"
"tests\DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\entity\SimpleEntityNotNullTest.java","Tests"
"examples\DaoExample\src\main\res\layout\main.xml","Resources"
"DaoCore\src\main\java\org\greenrobot\greendao\annotations\JoinOn.java","Source Code"
"DaoCore\src\de\greenrobot\dao\DeleteQuery.java","Source Code"
"DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\query\CountQueryThreadLocalTest.java","Tests"
"DaoTest\src\de\greenrobot\dao\test\AbcdefEntityTest.java","Tests"
"DaoTest\src\de\greenrobot\daotest\TestSuperclass.java","Tests"
"DaoExample\src\main\java\org\greenrobot\greendao\example\CustomerDao.java","Source Code"
"DaoTestBase\src\main\java\de\greenrobot\daotest\AbcdefEntityDao.java","Tests"
"DaoTest\src\de\greenrobot\dao\test\AbstractDaoMasterTest.java","Tests"
"PerformanceTests\Realm\src\androidTest\java\de\greenrobot\performance\realm\PerformanceTestRealm.java","Tests"
"tests\DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\TestInterface.java","Tests"
"DaoTest\src-gen\de\greenrobot\daotest\DaoSession.java","Tests"
"tests\DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\rx\RxTestHelper.java","Tests"
"DaoCore\src\main\Java\de\greenrobot\dao\test\AbstractDaoTestLongPk.java","Tests"
"DaoCore\src\main\Java\de\greenrobot\dao\query\Join.java","Source Code"
"DaoCore\src\main\java\org\greenrobot\greendao\database\StandardDatabaseStatement.java","Source Code"
"DaoTest\src\de\greenrobot\dao\test\LazyListTest.java","Tests"
"DaoExample\src\main\java\org\greenrobot\greendao\example\DaoSession.java","Source Code"
"DaoTest\src-unit-test\de\greenrobot\dao\unittest\MinimalEntityTest.java","Tests"
"DaoExample\src\main\java\org\greenrobot\greendao\example\NoteDao.java","Source Code"
"DaoTest\src-gen\de\greenrobot\daotest2\dao\KeepEntityDao.java","Tests"
"gradle\wrapper\gradle-wrapper.properties","Configuration"
"tests\DaoTest\proguard.cfg","Configuration"
"DaoCore\src\main\Java\de\greenrobot\dao\async\AsyncOperationExecutor.java","Source Code"
"DaoTestBase\src\main\java\de\greenrobot\daotest2\dao\ToManyTarget2Dao.java","Tests"
"DaoExample\src-gen\de\greenrobot\daoexample\Customer.java","Source Code"
"DaoCore\src\main\Java\de\greenrobot\dao\AbstractDao.java","Source Code"
"PerformanceTests\Parse\src\main\java\de\greenrobot\performance\parse\SimpleEntityNotNull.java","Tests"
"DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\entity\SpecialNamesEntityTest.java","Tests"
"tests\DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\AbcdefEntity.java","Tests"
"DaoBase\src\de\greenrobot\orm\AbstractDao.java","Source Code"
"DaoTest\src\de\greenrobot\daotest\DbTestTest.java","Tests"
"PerformanceTests\Sqlite\src\androidTest\java\de\greenrobot\performance\sqlite\PerformanceTestSqlite.java","Tests"
"tests\DaoTestBase\build.gradle","Configuration"
"DaoExample\src\main\java\org\greenrobot\greendao\example\NoteTypeConverter.java","Source Code"
"greendao-annotations\src\main\java\org\greenrobot\greendao\annotation\Column.java","Source Code"
"DaoTest\src\androidTest\java\de\greenrobot\encryption\EncryptionSimpleEntityTest.java","Tests"
"PerformanceTestActiveAndroid\src\main\AndroidManifest.xml","Configuration"
"DaoTest\src-gen\de\greenrobot\daotest2\DaoMaster.java","Tests"
"PerformanceTests\Firebase\src\androidTest\java\de\greenrobot\performance\firebase\SimpleEntityNotNull.java","Tests"
"tests\DaoTest\src\test\java\org\greenrobot\greendao\unittest\MinimalEntityDao.java","Tests"
"DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\DeadlockPreventionTest.java","Tests"
"DaoBase\src\de\greenrobot\dao\DaoException.java","Source Code"
"DaoTest\src\main\java\de\greenrobot\daotest2\to1_specialentity\ToOneTarget2.java","Tests"
"PerformanceTests\OrmLite\src\main\AndroidManifest.xml","Configuration"
"DaoCore\.classpath","Configuration"
"DaoExample\settings.gradle","Configuration"
"DaoGenerator\.settings\gradle\org.springsource.ide.eclipse.gradle.refresh.prefs","Configuration"
"DaoCore\src\main\java\de\greenrobot\dao\database\SQLCipherDatabase.java","Source Code"
"DaoCore\src\de\greenrobot\dao\AsyncOperationExecutor.java","Source Code"
"PerformanceTests\Sqlite\src\androidTest\java\de\greenrobot\performance\sqlite\IndexedStringEntity.java","Tests"
"DaoTest\src\de\greenrobot\daotest\entity\SimpleEntityTest.java","Tests"
"DaoGenerator\src-template\dao-deep.ftl","Resources"
"DaoExample\src\main\java\org\greenrobot\greendao\example\DaoMaster.java","Source Code"
"DaoCore\src\main\java\org\greenrobot\greendao\rx\RxUtils.java","Source Code"
"tests\DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\query\DeleteQueryTest.java","Tests"
"DaoExample\src\main\AndroidManifest.xml","Configuration"
"DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\entity\TestEntityTest.java","Tests"
"DaoGenerator\src-template\standard\dao-unit-test.ftl","Resources"
"DaoCore\src\main\Java\de\greenrobot\dao\AbstractDaoSession.java","Source Code"
"DaoBase\src\de\greenrobot\dao\IIdentityScope.java","Source Code"
"DaoTest\.project","Configuration"
"DaoTest\src\de\greenrobot\dao\test\TestEntityTestBase.java","Tests"
"DaoTest\src-gen\de\greenrobot\daotest\JoinManyToDateEntity.java","Tests"
"tests\DaoTest\src\test\java\org\greenrobot\greendao\unittest\OptionalDepedenciesTest.java","Tests"
"DaoGenerator\src-template\dao-master.ftl","Resources"
"DaoTest\src\de\greenrobot\daotest\entity\ToManyTargetEntityTest.java","Tests"
"PerformanceTests\Parse\build.gradle","Configuration"
"DaoTest\src\main\java\de\greenrobot\daotest\ToManyTargetEntityDao.java","Tests"
"DaoCore\src\de\greenrobot\dao\database\SQLCipherStatement.java","Source Code"
"DaoCore\src\main\java\org\greenrobot\greendao\database\SqlCipherEncryptedHelper.java","Source Code"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\entity\StringKeyValueEntityTest.java","Tests"
"tests\DaoTestPerformance\src\androidTest\java\org\greenrobot\greendao\performance\IndexedStringPerformanceTest.java","Tests"
"DaoTestPerformance\src\androidTest\java\org\greenrobot\greendao\performance\PerformanceTestNotNull.java","Tests"
"DaoTest\src\main\java\de\greenrobot\daotest\AutoincrementEntity.java","Tests"
"DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\SqliteMasterDao.java","Tests"
"DaoTest\src\de\greenrobot\daotest\entity\AutoincrementEntityTest.java","Tests"
"DaoCore\src\de\greenrobot\dao\async\AsyncOperation.java","Source Code"
"DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\DaoSessionConcurrentTest.java","Tests"
"DaoTest\src\androidTest\java\de\greenrobot\encryption\EncryptedDatabaseOpenHelperTest.java","Tests"
"DaoCore\src\main\Java\de\greenrobot\dao\query\QueryBuilder.java","Source Code"
"greendao-annotations\src\main\java\org\greenrobot\greendao\converter\PropertyConverter.java","Source Code"
"DaoGenerator\src-gen-testentities\de\greenrobot\daogenerator\gentest\TestDaoGenerator.java","Tests"
"DaoTest\src-gen\de\greenrobot\daotest2\KeepEntityDao.java","Tests"
"DaoTest\src-gen\de\greenrobot\daotest\SimpleEntityDao.java","Tests"
"DaoTest\src-gen\de\greenrobot\daotest\ExtendsImplementsEntityDao.java","Tests"
"PerformanceTests\Realm\src\androidTest\java\de\greenrobot\performance\realm\SimpleEntityNotNull.java","Tests"
"DaoCore\src\main\java\org\greenrobot\greendao\query\Query.java","Source Code"
"DaoTest\src\main\java\de\greenrobot\daotest\RelationEntityDao.java","Tests"
"DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\DaoSessionTest.java","Tests"
"DaoCore\src\main\java\org\greenrobot\greendao\query\AbstractQueryData.java","Source Code"
"DaoCore\src\main\java\de\greenrobot\dao\query\Query.java","Source Code"
"DaoTestBase\src\main\java\de\greenrobot\daotest\TreeEntityDao.java","Tests"
"DaoBase\src\de\greenrobot\dao\TableStatements.java","Source Code"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\async\AbstractAsyncTest.java","Tests"
"DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\DateEntity.java","Tests"
"DaoTest\src\main\java\de\greenrobot\daotest\DateEntityDao.java","Tests"
"DaoTest\src-gen\de\greenrobot\dao\test\RelationEntityDao.java","Tests"
"tests\DaoTestPerformance\src\androidTest\java\org\greenrobot\greendao\performance\target\ArrayUtils.java","Tests"
"tests\DaoTestPerformance\src\androidTest\java\org\greenrobot\greendao\performance\target\LongSparseArray.java","Tests"
"DaoCore\src\de\greenrobot\dao\QueryBuilder.java","Source Code"
"DaoCore\src\main\java\org\greenrobot\greendao\annotation\Index.java","Source Code"
"tests\DaoTestEntityAnnotation\src\androidTest\java\org\greenrobot\greendao\test\entityannotation\CustomerTest.java","Tests"
"DaoTestBase\src\main\java\de\greenrobot\daotest\ToManyTargetEntity.java","Tests"
"PerformanceTests\Realm\src\androidTest\java\de\greenrobot\performance\realm\SimpleEntityNotNullHelper.java","Tests"
"DaoCore\src\main\java\de\greenrobot\dao\database\SQLCipherStatement.java","Source Code"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\entity\TestEntityIdentityScopeTest.java","Tests"
"DaoCore\src\main\Java\de\greenrobot\dao\internal\DaoConfig.java","Source Code"
"examples\RxDaoExample\src\main\res\values\strings.xml","Resources"
"DaoExample\res\values\strings.xml","Resources"
"DaoCore\src\main\java\de\greenrobot\dao\query\AbstractQueryData.java","Source Code"
"tests\DaoTestPerformance\src\androidTest\java\org\greenrobot\greendao\performance\PerformanceTestNotNullIdentityScope.java","Tests"
"DaoBase\src\de\greenrobot\dao\UnitTestDaoAccess.java","Tests"
"examples\DaoExample\src\main\java\org\greenrobot\greendao\example\App.java","Source Code"
"tests\DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\AutoincrementEntity.java","Tests"
"DaoTest\src\de\greenrobot\daotest\entity\CustomTypeEntityTest.java","Tests"
"tests\DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\async\MergeTxAsyncTest.java","Tests"
"DaoGenerator\src-template\dao-session.ftl","Resources"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\entity\ExtendsImplementsEntityTest.java","Tests"
"tests\DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\ToManyTargetEntity.java","Tests"
"DaoCore\src\main\java\org\greenrobot\greendao\annotations\ToMany.java","Source Code"
"examples\DaoExample\src\main\res\layout\item_note.xml","Resources"
"DaoTest\src\test\java\org\greenrobot\greendao\unittest\MinimalEntity.java","Tests"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\performance\target\ArrayUtils.java","Tests"
"DaoCore\src\main\java\org\greenrobot\greendao\internal\SqlUtils.java","Source Code"
"DaoCore\src\main\java\org\greenrobot\greendao\identityscope\IdentityScopeType.java","Source Code"
"DaoTestPerformance\src\androidTest\java\org\greenrobot\greendao\performance\IndexedStringPerformanceTest.java","Tests"
"greendao-annotations\src\main\java\org\greenrobot\greendao\annotation\Table.java","Source Code"
"DaoTest\src\de\greenrobot\dao\test\SpecialNamesEntityTest.java","Tests"
"DaoTest\src\de\greenrobot\daotest\query\LazyListTest.java","Tests"
"DaoTest\src\de\greenrobot\daotest\entity\JoinManyToDateEntityTest.java","Tests"
"DaoTest\src\de\greenrobot\daotest\query\JoinTest.java","Tests"
"DaoTest\src\de\greenrobot\daotest\entity\SpecialNamesEntityTest.java","Tests"
"DaoExample\src-gen\de\greenrobot\daoexample\CustomerDao.java","Source Code"
"DaoTest\src-gen\de\greenrobot\daotest\StringKeyValueEntity.java","Tests"
"DaoCore\src\main\java\org\greenrobot\greendao\annotation\Property.java","Source Code"
"DaoCore\src\de\greenrobot\dao\query\AbstractQuery.java","Source Code"
"PerformanceTests\Parse\src\androidTest\java\de\greenrobot\performance\parse\IndexedStringEntity.java","Tests"
"DaoExample\.settings\org.eclipse.jdt.core.prefs","Configuration"
"DaoCore\src\main\Java\de\greenrobot\dao\identityscope\IdentityScopeLong.java","Source Code"
"DaoCore\src\main\java\org\greenrobot\greendao\converter\PropertyConverter.java","Source Code"
"DaoTestPerformance\src\androidTest\java\de\greenrobot\daotest\performance\target\LongSparseArray.java","Tests"
"DaoCore\src\main\java\org\greenrobot\greendao\query\LazyList.java","Source Code"
